"tesi","Length","Diam","class","shoot","Tree","Length.node.","rank_node","normal_distance","median_distance","distance_abs","c","v","m","cl","nu","b","tot_buds","fate","new_shoots","from_","length2yo.cm.","length.newshoots","X.nodes2yo","c.1","v.1","m.1","cic.1","cl.1","B.1"
"AUTOR",58,6.72,"VLo",66,9,19,3,0.37,-7,7,0,0,0,0,0,0,1,"B",0,"PROL",NA,NA,NA,NA,NA,NA,NA,NA,NA
"AUTOR",58,6.72,"VLo",66,9,19,4,0.32,-6,6,0,0,0,0,0,0,1,"B",0,"PROL",NA,NA,NA,NA,NA,NA,NA,NA,NA
"AUTOR",58,6.72,"VLo",66,9,19,5,0.26,-5,5,0,0,0,0,0,0,1,"B",0,"PROL",NA,NA,NA,NA,NA,NA,NA,NA,NA
"AUTOR",58,6.72,"VLo",66,9,19,6,0.21,-4,4,0,0,0,0,0,0,1,"B",1,"PROL",2.7,"Sh",6,1,2,0,1,0,2
"AUTOR",58,6.72,"VLo",66,9,19,7,0.16,-3,3,1,2,1,0,0,0,5,"M",1,"SYL",2.2,"Sh",7,0,5,0,1,0,2
"AUTOR",58,6.72,"VLo",66,9,19,7,0.16,-3,3,0,2,2,0,0,0,5,"C",0,"SYL",NA,NA,NA,NA,NA,NA,NA,NA,NA
"AUTOR",58,6.72,"VLo",66,9,19,7,0.16,-3,3,1,1,2,0,0,0,5,"V",0,"SYL",NA,NA,NA,NA,NA,NA,NA,NA,NA
"AUTOR",58,6.72,"VLo",66,9,19,7,0.16,-3,3,1,1,2,0,0,0,5,"V",0,"SYL",NA,NA,NA,NA,NA,NA,NA,NA,NA
"AUTOR",58,6.72,"VLo",66,9,19,7,0.16,-3,3,1,2,1,0,0,0,5,"M",0,"SYL",NA,NA,NA,NA,NA,NA,NA,NA,NA
"AUTOR",58,6.72,"VLo",66,9,19,8,0.11,-2,2,0,0,0,1,2,0,1,"M",1,"PROL",4.8,"Sh",7,0,7,0,1,0,0
"AUTOR",58,6.72,"VLo",66,9,19,9,0.05,-1,1,0,0,0,1,4,0,1,"M",1,"PROL",0.5,"Sh",1,0,1,0,1,0,0
"AUTOR",58,6.72,"VLo",66,9,19,10,0,0,0,0,0,0,0,0,0,1,"B",1,"PROL",0.3,"Sh",5,0,3,0,1,0,2
"AUTOR",58,6.72,"VLo",66,9,19,11,0.05,1,1,0,0,0,1,5,0,1,"M",1,"PROL",0.5,"Sh",1,0,1,0,0,0,0
"AUTOR",58,6.72,"VLo",66,9,19,12,0.11,2,2,0,0,0,1,5,0,1,"M",1,"PROL",4,"Sh",4,0,2,0,0,0,2
"AUTOR",58,6.72,"VLo",66,9,19,13,0.16,3,3,0,0,0,1,4,0,1,"M",1,"PROL",3,"Sh",6,0,5,0,2,0,0
"AUTOR",58,6.72,"VLo",66,9,19,14,0.21,4,4,0,0,0,1,4,0,1,"M",1,"PROL",3.5,"Sh",6,0,5,0,2,0,0
"AUTOR",58,6.72,"VLo",66,9,19,15,0.26,5,5,0,0,0,1,4,0,1,"M",1,"PROL",3.2,"Sh",5,0,3,0,1,0,3
"AUTOR",58,6.72,"VLo",66,9,19,16,0.32,6,6,0,0,0,1,3,0,1,"M",1,"PROL",2.5,"Sh",5,0,2,0,1,0,3
"AUTOR",58,6.72,"VLo",66,9,19,17,0.37,7,7,0,0,0,1,5,0,1,"M",1,"PROL",2.5,"Sh",5,0,2,0,1,0,2
"AUTOR",58,6.72,"VLo",66,9,19,18,0.42,8,8,0,0,0,1,5,0,1,"M",1,"PROL",4.5,"Sh",6,1,2,0,2,0,2
"AUTOR",58,6.72,"VLo",66,9,19,19,0.47,9,9,0,1,0,0,0,0,2,"V",1,"PROL",8,"Me",9,0,4,0,3,0,3
"AUTOR",58,6.72,"VLo",66,9,19,19,0.47,9,9,0,1,0,0,0,0,2,"V",0,"PROL",NA,NA,NA,NA,NA,NA,NA,NA,NA
"AUTOR",26.5,4.42,"Lo",67,9,12,1,0.46,-5.5,5.5,0,0,0,0,0,0,1,"V",0,"PROL",NA,NA,NA,NA,NA,NA,NA,NA,NA
"AUTOR",26.5,4.42,"Lo",67,9,12,2,0.38,-4.5,4.5,0,0,0,0,0,0,1,"B",0,"PROL",NA,NA,NA,NA,NA,NA,NA,NA,NA
"AUTOR",26.5,4.42,"Lo",67,9,12,3,0.29,-3.5,3.5,0,0,0,0,0,0,1,"B",0,"PROL",NA,NA,NA,NA,NA,NA,NA,NA,NA
"AUTOR",26.5,4.42,"Lo",67,9,12,4,0.21,-2.5,2.5,1,2,0,0,0,0,4,"V",1,"SYL",1.8,"Sh",5,0,3,0,0,0,3
"AUTOR",26.5,4.42,"Lo",67,9,12,4,0.21,-2.5,2.5,1,2,0,0,0,0,4,"V",1,"SYL",0.8,"Sh",4,1,1,0,0,0,3
"AUTOR",26.5,4.42,"Lo",67,9,12,4,0.21,-2.5,2.5,0,3,0,0,0,0,4,"C",0,"SYL",NA,NA,NA,NA,NA,NA,NA,NA,NA
"AUTOR",26.5,4.42,"Lo",67,9,12,4,0.21,-2.5,2.5,1,2,0,0,0,0,4,"V",0,"SYL",NA,NA,NA,NA,NA,NA,NA,NA,NA
"AUTOR",26.5,4.42,"Lo",67,9,12,5,0.12,-1.5,1.5,1,1,1,1,3,0,4,"M",1,"SYL",0.5,"Sh",3,0,1,0,1,0,2
"AUTOR",26.5,4.42,"Lo",67,9,12,5,0.12,-1.5,1.5,1,0,2,0,0,0,4,"V",1,"SYL",1.3,"Sh",4,0,3,0,0,0,1
"AUTOR",26.5,4.42,"Lo",67,9,12,5,0.12,-1.5,1.5,0,1,2,0,0,0,4,"C",0,"SYL",NA,NA,NA,NA,NA,NA,NA,NA,NA
"AUTOR",26.5,4.42,"Lo",67,9,12,5,0.12,-1.5,1.5,1,1,1,0,0,0,4,"M",0,"SYL",NA,NA,NA,NA,NA,NA,NA,NA,NA
"AUTOR",26.5,4.42,"Lo",67,9,12,6,0.04,-0.5,0.5,0,0,0,1,3,0,1,"M",1,"PROL",2.9,"Sh",6,0,4,0,1,0,2
"AUTOR",26.5,4.42,"Lo",67,9,12,7,0.04,0.5,0.5,0,0,0,1,2,0,1,"M",1,"PROL",1.8,"Sh",6,0,5,0,1,0,0
"AUTOR",26.5,4.42,"Lo",67,9,12,8,0.12,1.5,1.5,0,0,0,1,5,0,1,"M",1,"PROL",2.5,"Sh",5,0,3,0,1,0,2
"AUTOR",26.5,4.42,"Lo",67,9,12,9,0.21,2.5,2.5,0,0,0,1,3,0,1,"M",1,"PROL",3,"Sh",6,0,4,0,1,0,2
"AUTOR",26.5,4.42,"Lo",67,9,12,10,0.29,3.5,3.5,0,0,0,1,3,0,1,"M",1,"PROL",2.5,"Sh",5,0,4,0,1,0,1
"AUTOR",26.5,4.42,"Lo",67,9,12,11,0.38,4.5,4.5,1,1,0,0,0,0,3,"V",1,"SYL",1.7,"Sh",4,0,3,0,0,0,1
"AUTOR",26.5,4.42,"Lo",67,9,12,11,0.38,4.5,4.5,0,2,0,0,0,0,3,"C",0,"SYL",NA,NA,NA,NA,NA,NA,NA,NA,NA
"AUTOR",26.5,4.42,"Lo",67,9,12,11,0.38,4.5,4.5,1,1,0,0,0,0,3,"V",0,"SYL",NA,NA,NA,NA,NA,NA,NA,NA,NA
"AUTOR",26.5,4.42,"Lo",67,9,12,12,0.46,5.5,5.5,0,0,0,0,0,0,1,"M",1,"PROL",2,"Sh",1,0,0,0,1,0,0
"AUTOR",26.5,5.04,"Lo",68,9,13,1,0.46,-6,6,0,0,0,0,0,0,1,"B",0,"PROL",NA,NA,NA,NA,NA,NA,NA,NA,NA
"AUTOR",26.5,5.04,"Lo",68,9,13,2,0.38,-5,5,0,0,0,0,0,0,1,"B",0,"PROL",NA,NA,NA,NA,NA,NA,NA,NA,NA
"AUTOR",26.5,5.04,"Lo",68,9,13,3,0.31,-4,4,0,0,0,0,0,0,1,"B",0,"PROL",NA,NA,NA,NA,NA,NA,NA,NA,NA
"AUTOR",26.5,5.04,"Lo",68,9,13,4,0.23,-3,3,0,0,0,0,0,0,1,"V",1,"PROL",0.8,"Sh",3,0,1,0,0,0,2
"AUTOR",26.5,5.04,"Lo",68,9,13,5,0.15,-2,2,1,2,0,0,0,0,4,"M",1,"SYL",3.8,"Sh",7,4,3,1,1,0,2
"AUTOR",26.5,5.04,"Lo",68,9,13,5,0.15,-2,2,1,1,1,0,0,0,4,"V",1,"SYL",1,"Sh",4,0,1,1,0,0,2
"AUTOR",26.5,5.04,"Lo",68,9,13,5,0.15,-2,2,0,2,1,0,0,0,4,"C",0,"SYL",NA,NA,NA,NA,NA,NA,NA,NA,NA
"AUTOR",26.5,5.04,"Lo",68,9,13,5,0.15,-2,2,1,1,1,0,0,0,4,"V",0,"SYL",NA,NA,NA,NA,NA,NA,NA,NA,NA
"AUTOR",26.5,5.04,"Lo",68,9,13,6,0.08,-1,1,1,0,2,0,0,0,4,"M",1,"SYL",1.2,"Sh",3,0,2,0,1,0,1
"AUTOR",26.5,5.04,"Lo",68,9,13,6,0.08,-1,1,0,0,3,0,0,0,4,"C",0,"SYL",NA,NA,NA,NA,NA,NA,NA,NA,NA
"AUTOR",26.5,5.04,"Lo",68,9,13,6,0.08,-1,1,1,0,2,0,0,0,4,"M",0,"SYL",NA,NA,NA,NA,NA,NA,NA,NA,NA
"AUTOR",26.5,5.04,"Lo",68,9,13,6,0.08,-1,1,1,0,2,0,0,0,4,"M",0,"SYL",NA,NA,NA,NA,NA,NA,NA,NA,NA
"AUTOR",26.5,5.04,"Lo",68,9,13,7,0,0,0,0,0,0,0,0,0,1,"V",1,"PROL",2.3,"Sh",5,0,3,0,2,0,1
"AUTOR",26.5,5.04,"Lo",68,9,13,8,0.08,1,1,0,0,0,1,4,0,1,"M",1,"PROL",4.2,"Sh",7,2,7,1,0,0,1
"AUTOR",26.5,5.04,"Lo",68,9,13,9,0.15,2,2,0,0,0,1,3,0,1,"M",1,"PROL",4.1,"Sh",6,0,4,0,2,0,1
"AUTOR",26.5,5.04,"Lo",68,9,13,10,0.23,3,3,0,0,0,0,0,0,1,"M",1,"PROL",2,"Sh",1,0,0,0,1,0,0
"AUTOR",26.5,5.04,"Lo",68,9,13,11,0.31,4,4,0,0,0,0,0,0,1,"C",1,"SYL",2,"Sh",5,0,3,0,1,0,2
"AUTOR",26.5,5.04,"Lo",68,9,13,12,0.38,5,5,0,0,0,0,0,0,1,"V",1,"PROL",1,"Sh",3,1,2,0,0,0,1
"AUTOR",26.5,5.04,"Lo",68,9,13,13,0.46,6,6,0,0,0,0,0,0,1,"V",1,"PROL",2.5,"Sh",5,4,2,3,0,0,1
"AUTOR",6.5,2.84,"Me",69,9,5,1,0.4,-2,2,0,0,0,0,0,0,1,"B",1,"PROL",2,"Sh",4,0,2,0,1,0,2
"AUTOR",6.5,2.84,"Me",69,9,5,2,0.2,-1,1,0,0,0,0,0,0,1,"M",1,"PROL",1.5,"Sh",6,0,4,0,0,0,3
"AUTOR",6.5,2.84,"Me",69,9,5,3,0,0,0,1,1,1,0,0,0,4,"M",1,"SYL",1.2,"Sh",3,0,1,0,1,0,2
"AUTOR",6.5,2.84,"Me",69,9,5,3,0,0,0,0,1,2,0,0,0,4,"C",0,"SYL",NA,NA,NA,NA,NA,NA,NA,NA,NA
"AUTOR",6.5,2.84,"Me",69,9,5,3,0,0,0,1,0,2,0,0,0,4,"V",0,"SYL",NA,NA,NA,NA,NA,NA,NA,NA,NA
"AUTOR",6.5,2.84,"Me",69,9,5,3,0,0,0,1,1,1,0,0,0,4,"M",0,"SYL",NA,NA,NA,NA,NA,NA,NA,NA,NA
"AUTOR",6.5,2.84,"Me",69,9,5,4,0.2,1,1,0,0,1,0,0,0,2,"C",0,"SYL",NA,NA,NA,NA,NA,NA,NA,NA,NA
"AUTOR",6.5,2.84,"Me",69,9,5,4,0.2,1,1,1,0,0,1,1,0,2,"M",0,"SYL",NA,NA,NA,NA,NA,NA,NA,NA,NA
"AUTOR",6.5,2.84,"Me",69,9,5,5,0.4,2,2,0,0,0,0,0,0,1,"V",1,"PROL",2,"Sh",5,1,2,0,0,0,3
"AUTOR",42,6.43,"VLo",70,10,16,1,0.47,-7.5,7.5,0,0,0,0,0,0,1,"V",0,"PROL",NA,NA,NA,NA,NA,NA,NA,NA,NA
"AUTOR",42,6.43,"VLo",70,10,16,2,0.41,-6.5,6.5,0,0,0,0,0,0,1,"B",1,"PROL",0.5,"Sh",1,0,1,0,0,0,0
"AUTOR",42,6.43,"VLo",70,10,16,3,0.34,-5.5,5.5,0,0,0,0,0,0,1,"B",1,"PROL",0.8,"Sh",3,0,3,0,0,0,0
"AUTOR",42,6.43,"VLo",70,10,16,4,0.28,-4.5,4.5,0,0,0,0,0,0,1,"B",1,"PROL",0.5,"Sh",1,0,0,0,1,0,0
"AUTOR",42,6.43,"VLo",70,10,16,5,0.22,-3.5,3.5,0,0,0,0,0,0,1,"V",0,"PROL",NA,NA,NA,NA,NA,NA,NA,NA,NA
"AUTOR",42,6.43,"VLo",70,10,16,6,0.16,-2.5,2.5,0,4,0,0,0,0,5,"C",0,"SYL",NA,NA,NA,NA,NA,NA,NA,NA,NA
"AUTOR",42,6.43,"VLo",70,10,16,6,0.16,-2.5,2.5,1,3,0,0,0,0,5,"V",0,"SYL",NA,NA,NA,NA,NA,NA,NA,NA,NA
"AUTOR",42,6.43,"VLo",70,10,16,6,0.16,-2.5,2.5,1,3,0,0,0,0,5,"V",0,"SYL",NA,NA,NA,NA,NA,NA,NA,NA,NA
"AUTOR",42,6.43,"VLo",70,10,16,6,0.16,-2.5,2.5,1,3,0,0,0,0,5,"V",0,"SYL",NA,NA,NA,NA,NA,NA,NA,NA,NA
"AUTOR",42,6.43,"VLo",70,10,16,6,0.16,-2.5,2.5,1,3,0,0,0,0,5,"V",0,"SYL",NA,NA,NA,NA,NA,NA,NA,NA,NA
"AUTOR",42,6.43,"VLo",70,10,16,7,0.09,-1.5,1.5,1,3,0,1,3,0,5,"M",1,"SYL",1,"Sh",4,0,1,1,1,0,1
"AUTOR",42,6.43,"VLo",70,10,16,7,0.09,-1.5,1.5,0,3,1,0,0,0,5,"C",0,"SYL",NA,NA,NA,NA,NA,NA,NA,NA,NA
"AUTOR",42,6.43,"VLo",70,10,16,7,0.09,-1.5,1.5,1,2,1,0,0,0,5,"V",0,"SYL",NA,NA,NA,NA,NA,NA,NA,NA,NA
"AUTOR",42,6.43,"VLo",70,10,16,7,0.09,-1.5,1.5,1,2,1,0,0,0,5,"V",0,"SYL",NA,NA,NA,NA,NA,NA,NA,NA,NA
"AUTOR",42,6.43,"VLo",70,10,16,7,0.09,-1.5,1.5,1,2,1,0,0,0,5,"V",0,"SYL",NA,NA,NA,NA,NA,NA,NA,NA,NA
"AUTOR",42,6.43,"VLo",70,10,16,8,0.03,-0.5,0.5,1,2,1,1,2,0,5,"M",1,"SYL",2.2,"Sh",4,0,3,0,1,0,1
"AUTOR",42,6.43,"VLo",70,10,16,8,0.03,-0.5,0.5,1,1,2,0,0,0,5,"V",1,"SYL",3,"Sh",6,1,5,0,0,0,2
"AUTOR",42,6.43,"VLo",70,10,16,8,0.03,-0.5,0.5,0,2,2,0,0,0,5,"C",0,"SYL",NA,NA,NA,NA,NA,NA,NA,NA,NA
"AUTOR",42,6.43,"VLo",70,10,16,8,0.03,-0.5,0.5,1,1,2,0,0,0,5,"V",0,"SYL",NA,NA,NA,NA,NA,NA,NA,NA,NA
"AUTOR",42,6.43,"VLo",70,10,16,8,0.03,-0.5,0.5,1,2,1,0,0,0,5,"M",0,"SYL",NA,NA,NA,NA,NA,NA,NA,NA,NA
"AUTOR",42,6.43,"VLo",70,10,16,9,0.03,0.5,0.5,0,0,0,0,0,0,1,"V",1,"PROL",0.5,"Sh",1,0,1,0,0,0,0
"AUTOR",42,6.43,"VLo",70,10,16,10,0.09,1.5,1.5,0,0,0,1,4,0,1,"M",1,"PROL",3.2,"Sh",5,0,4,0,1,0,1
"AUTOR",42,6.43,"VLo",70,10,16,11,0.16,2.5,2.5,1,1,0,0,0,0,3,"V",1,"SYL",1.8,"Sh",6,1,4,0,0,0,3
"AUTOR",42,6.43,"VLo",70,10,16,11,0.16,2.5,2.5,1,1,0,0,0,0,3,"V",1,"SYL",2.3,"Sh",6,5,4,1,1,0,2
"AUTOR",42,6.43,"VLo",70,10,16,11,0.16,2.5,2.5,0,2,0,0,0,0,3,"C",0,"SYL",NA,NA,NA,NA,NA,NA,NA,NA,NA
"AUTOR",42,6.43,"VLo",70,10,16,12,0.22,3.5,3.5,0,0,0,0,0,0,1,"V",1,"PROL",4.6,"Sh",5,2,4,0,0,0,1
"AUTOR",42,6.43,"VLo",70,10,16,13,0.28,4.5,4.5,0,0,0,0,0,0,1,"M",1,"PROL",3.2,"Sh",5,0,4,0,1,0,1
"AUTOR",42,6.43,"VLo",70,10,16,14,0.34,5.5,5.5,0,0,0,1,4,0,1,"M",1,"PROL",3,"Sh",5,0,2,0,1,0,3
"AUTOR",42,6.43,"VLo",70,10,16,15,0.41,6.5,6.5,0,0,0,1,4,0,1,"M",1,"PROL",2.1,"Sh",5,0,4,0,1,0,1
"AUTOR",42,6.43,"VLo",70,10,16,16,0.47,7.5,7.5,0,0,0,1,2,0,1,"M",1,"PROL",3,"Sh",5,0,4,0,1,0,1
"AUTOR",5,3.6,"Sh",71,10,6,1,0.42,-2.5,2.5,0,0,0,0,0,0,1,"V",0,"PROL",NA,NA,NA,NA,NA,NA,NA,NA,NA
"AUTOR",5,3.6,"Sh",71,10,6,2,0.25,-1.5,1.5,0,0,0,0,0,0,1,"M",1,"PROL",1,"Sh",5,0,3,0,0,0,2
"AUTOR",5,3.6,"Sh",71,10,6,3,0.08,-0.5,0.5,1,0,0,0,0,0,2,"V",1,"SYL",1.2,"Sh",5,0,1,1,0,0,3
"AUTOR",5,3.6,"Sh",71,10,6,3,0.08,-0.5,0.5,0,1,0,0,0,0,2,"C",0,"SYL",NA,NA,NA,NA,NA,NA,NA,NA,NA
"AUTOR",5,3.6,"Sh",71,10,6,4,0.08,0.5,0.5,1,1,0,0,0,0,3,"M",1,"SYL",1.2,"Sh",3,0,2,0,1,0,1
"AUTOR",5,3.6,"Sh",71,10,6,4,0.08,0.5,0.5,0,1,1,0,0,0,3,"C",0,"SYL",NA,NA,NA,NA,NA,NA,NA,NA,NA
"AUTOR",5,3.6,"Sh",71,10,6,4,0.08,0.5,0.5,1,0,1,0,0,0,3,"V",0,"SYL",NA,NA,NA,NA,NA,NA,NA,NA,NA
"AUTOR",5,3.6,"Sh",71,10,6,5,0.25,1.5,1.5,0,0,2,0,0,0,3,"C",0,"SYL",NA,NA,NA,NA,NA,NA,NA,NA,NA
"AUTOR",5,3.6,"Sh",71,10,6,5,0.25,1.5,1.5,1,0,1,1,4,0,3,"M",0,"SYL",NA,NA,NA,NA,NA,NA,NA,NA,NA
"AUTOR",5,3.6,"Sh",71,10,6,5,0.25,1.5,1.5,1,0,1,0,0,0,3,"M",0,"SYL",NA,NA,NA,NA,NA,NA,NA,NA,NA
"AUTOR",5,3.6,"Sh",71,10,6,6,0.42,2.5,2.5,0,0,0,0,0,0,1,"M",1,"PROL",2,"Sh",4,0,2,0,1,0,2
"AUTOR",3,2.3,"Sh",72,10,4,1,0.38,-1.5,1.5,0,0,0,0,0,0,1,"V",1,"PROL",0.5,"Sh",1,0,1,0,0,0,0
"AUTOR",3,2.3,"Sh",72,10,4,2,0.12,-0.5,0.5,0,0,0,0,0,0,1,"V",1,"PROL",0.8,"Sh",2,3,1,0,1,0,0
"AUTOR",3,2.3,"Sh",72,10,4,3,0.12,0.5,0.5,0,1,0,0,0,0,2,"C",0,"SYL",NA,NA,NA,NA,NA,NA,NA,NA,NA
"AUTOR",3,2.3,"Sh",72,10,4,3,0.12,0.5,0.5,1,0,0,0,0,0,2,"V",0,"SYL",NA,NA,NA,NA,NA,NA,NA,NA,NA
"AUTOR",3,2.3,"Sh",72,10,4,4,0.38,1.5,1.5,0,0,0,0,0,0,1,"V",1,"PROL",1.4,"Sh",5,1,3,0,0,0,2
"AUTOR",38.5,6.64,"Lo",73,10,15,1,0.47,-7,7,0,0,0,0,0,0,1,"V",0,"PROL",NA,NA,NA,NA,NA,NA,NA,NA,NA
"AUTOR",38.5,6.64,"Lo",73,10,15,2,0.4,-6,6,0,0,0,0,0,0,1,"V",0,"PROL",NA,NA,NA,NA,NA,NA,NA,NA,NA
"AUTOR",38.5,6.64,"Lo",73,10,15,3,0.33,-5,5,0,0,1,0,0,0,2,"V",1,"PROL",1.5,"Sh",6,1,1,0,0,0,4
"AUTOR",38.5,6.64,"Lo",73,10,15,3,0.33,-5,5,0,1,0,0,0,0,2,"M",0,"PROL",NA,NA,NA,NA,NA,NA,NA,NA,NA
"AUTOR",38.5,6.64,"Lo",73,10,15,4,0.27,-4,4,0,0,0,0,0,0,1,"M",1,"PROL",1.5,"Sh",4,0,2,0,1,0,2
"AUTOR",38.5,6.64,"Lo",73,10,15,5,0.2,-3,3,1,2,0,0,0,0,4,"M",1,"SYL",1.5,"Sh",4,0,2,0,1,0,2
"AUTOR",38.5,6.64,"Lo",73,10,15,5,0.2,-3,3,1,1,1,0,0,0,4,"V",1,"SYL",0.8,"Sh",4,2,1,0,0,0,3
"AUTOR",38.5,6.64,"Lo",73,10,15,5,0.2,-3,3,1,1,1,0,0,0,4,"V",1,"SYL",0.5,"Sh",4,1,0,0,0,0,3
"AUTOR",38.5,6.64,"Lo",73,10,15,5,0.2,-3,3,0,2,1,0,0,0,4,"C",0,"SYL",NA,NA,NA,NA,NA,NA,NA,NA,NA
"AUTOR",38.5,6.64,"Lo",73,10,15,6,0.13,-2,2,1,2,0,0,0,0,4,"M",1,"SYL",1,"Sh",1,0,0,0,1,0,0
"AUTOR",38.5,6.64,"Lo",73,10,15,6,0.13,-2,2,1,1,1,0,0,0,4,"V",1,"SYL",2.5,"Sh",5,1,3,0,3,0,0
"AUTOR",38.5,6.64,"Lo",73,10,15,6,0.13,-2,2,1,1,1,0,0,0,4,"V",1,"SYL",0.5,"Sh",1,0,1,0,0,0,0
"AUTOR",38.5,6.64,"Lo",73,10,15,6,0.13,-2,2,0,2,1,0,0,0,4,"C",0,"SYL",NA,NA,NA,NA,NA,NA,NA,NA,NA
"AUTOR",38.5,6.64,"Lo",73,10,15,7,0.07,-1,1,0,0,0,0,0,0,1,"M",1,"PROL",3,"Sh",6,0,4,0,1,0,2
"AUTOR",38.5,6.64,"Lo",73,10,15,8,0,0,0,0,0,0,0,0,0,1,"B",0,"PROL",NA,NA,NA,NA,NA,NA,NA,NA,NA
"AUTOR",38.5,6.64,"Lo",73,10,15,9,0.07,1,1,0,0,0,0,0,0,1,"M",1,"PROL",3.8,"Sh",6,0,5,0,2,0,0
"AUTOR",38.5,6.64,"Lo",73,10,15,10,0.13,2,2,0,0,0,0,0,0,1,"M",1,"PROL",3.7,"Sh",5,0,5,0,1,0,0
"AUTOR",38.5,6.64,"Lo",73,10,15,11,0.2,3,3,0,0,0,0,0,0,1,"M",0,"PROL",NA,NA,NA,NA,NA,NA,NA,NA,NA
"AUTOR",38.5,6.64,"Lo",73,10,15,12,0.27,4,4,0,0,0,0,0,0,1,"V",1,"PROL",3.8,"Sh",7,0,4,1,1,0,2
"AUTOR",38.5,6.64,"Lo",73,10,15,13,0.33,5,5,0,0,0,0,0,0,1,"M",1,"PROL",3.6,"Sh",6,0,4,0,1,0,2
"AUTOR",38.5,6.64,"Lo",73,10,15,14,0.4,6,6,0,0,0,0,0,0,1,"M",1,"PROL",3.4,"Sh",6,0,4,0,1,0,2
"AUTOR",38.5,6.64,"Lo",73,10,15,15,0.47,7,7,0,0,0,0,0,0,1,"M",1,"PROL",2.3,"Sh",5,0,3,0,1,0,2
"AUTOR",14.5,3.54,"Me",74,10,8,1,0.44,-3.5,3.5,0,0,0,0,0,0,1,"B",0,"PROL",NA,NA,NA,NA,NA,NA,NA,NA,NA
"AUTOR",14.5,3.54,"Me",74,10,8,2,0.31,-2.5,2.5,0,0,0,0,0,0,1,"B",0,"PROL",NA,NA,NA,NA,NA,NA,NA,NA,NA
"AUTOR",14.5,3.54,"Me",74,10,8,3,0.19,-1.5,1.5,0,0,0,0,0,0,1,"B",0,"PROL",NA,NA,NA,NA,NA,NA,NA,NA,NA
"AUTOR",14.5,3.54,"Me",74,10,8,4,0.06,-0.5,0.5,0,0,0,0,0,0,1,"V",1,"PROL",1,"Sh",3,0,2,0,0,0,1
"AUTOR",14.5,3.54,"Me",74,10,8,5,0.06,0.5,0.5,1,1,1,0,0,0,4,"M",1,"SYL",2.2,"Sh",4,0,3,0,1,0,1
"AUTOR",14.5,3.54,"Me",74,10,8,5,0.06,0.5,0.5,1,0,2,0,0,0,4,"V",1,"SYL",2.1,"Sh",4,0,2,0,0,0,2
"AUTOR",14.5,3.54,"Me",74,10,8,5,0.06,0.5,0.5,0,1,2,0,0,0,4,"C",0,"SYL",NA,NA,NA,NA,NA,NA,NA,NA,NA
"AUTOR",14.5,3.54,"Me",74,10,8,5,0.06,0.5,0.5,1,1,1,0,0,0,4,"M",0,"SYL",NA,NA,NA,NA,NA,NA,NA,NA,NA
"AUTOR",14.5,3.54,"Me",74,10,8,6,0.19,1.5,1.5,1,0,3,0,0,0,5,"V",1,"SYL",0.5,"Sh",1,0,1,0,0,0,0
"AUTOR",14.5,3.54,"Me",74,10,8,6,0.19,1.5,1.5,0,1,3,0,0,0,5,"C",0,"SYL",NA,NA,NA,NA,NA,NA,NA,NA,NA
"AUTOR",14.5,3.54,"Me",74,10,8,6,0.19,1.5,1.5,1,1,2,0,0,0,5,"M",0,"SYL",NA,NA,NA,NA,NA,NA,NA,NA,NA
"AUTOR",14.5,3.54,"Me",74,10,8,6,0.19,1.5,1.5,1,1,2,0,0,0,5,"M",0,"SYL",NA,NA,NA,NA,NA,NA,NA,NA,NA
"AUTOR",14.5,3.54,"Me",74,10,8,6,0.19,1.5,1.5,1,1,2,0,0,0,5,"M",0,"SYL",NA,NA,NA,NA,NA,NA,NA,NA,NA
"AUTOR",14.5,3.54,"Me",74,10,8,7,0.31,2.5,2.5,0,0,0,0,0,0,1,"C",0,"SYL",NA,NA,NA,NA,NA,NA,NA,NA,NA
"AUTOR",14.5,3.54,"Me",74,10,8,8,0.44,3.5,3.5,0,0,0,0,0,0,1,"V",1,"PROL",2.1,"Sh",6,1,3,0,0,0,3
"AUTOR",35.5,6.7,"Lo",75,10,16,1,0.47,-7.5,7.5,0,0,0,0,0,0,1,"M",1,"PROL",1,"Sh",4,0,2,0,0,0,2
"AUTOR",35.5,6.7,"Lo",75,10,16,2,0.41,-6.5,6.5,0,0,0,0,0,0,1,"V",1,"PROL",1.1,"Sh",5,0,1,1,0,0,3
"AUTOR",35.5,6.7,"Lo",75,10,16,3,0.34,-5.5,5.5,0,0,0,0,0,0,1,"B",0,"PROL",NA,NA,NA,NA,NA,NA,NA,NA,NA
"AUTOR",35.5,6.7,"Lo",75,10,16,4,0.28,-4.5,4.5,1,1,0,0,0,0,3,"V",1,"SYL",1.5,"Sh",7,3,4,0,0,0,3
"AUTOR",35.5,6.7,"Lo",75,10,16,4,0.28,-4.5,4.5,0,2,0,0,0,0,3,"C",0,"SYL",NA,NA,NA,NA,NA,NA,NA,NA,NA
"AUTOR",35.5,6.7,"Lo",75,10,16,4,0.28,-4.5,4.5,1,1,0,0,0,0,3,"V",0,"SYL",NA,NA,NA,NA,NA,NA,NA,NA,NA
"AUTOR",35.5,6.7,"Lo",75,10,16,5,0.22,-3.5,3.5,1,1,0,0,0,0,3,"V",1,"SYL",1.7,"Sh",5,0,3,0,0,0,2
